REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
REGION1,ATELCZPH1,ATE1,1,2030,1
REGION1,ATELCZPH1,ATE1,1,2031,1
REGION1,ATELCZPH1,ATE1,1,2032,1
REGION1,ATELCZPH1,ATE1,1,2033,1
REGION1,ATELCZPH1,ATE1,1,2034,1
REGION1,ATELCZPH1,ATE1,1,2035,1
REGION1,ATELCZPH1,ATE1,1,2036,1
REGION1,ATELCZPH1,ATE1,1,2037,1
REGION1,ATELCZPH1,ATE1,1,2038,1
REGION1,ATELCZPH1,ATE1,1,2039,1
REGION1,ATELCZPH1,ATE1,1,2040,1
REGION1,ATELCZPH1,ATE1,1,2041,1
REGION1,ATELCZPH1,ATE1,1,2042,1
REGION1,ATELCZPH1,ATE1,1,2043,1
REGION1,ATELCZPH1,ATE1,1,2044,1
REGION1,ATELCZPH1,ATE1,1,2045,1
REGION1,ATELCZPH1,ATE1,1,2046,1
REGION1,ATELCZPH1,ATE1,1,2047,1
REGION1,ATELCZPH1,ATE1,1,2048,1
REGION1,ATELCZPH1,ATE1,1,2049,1
REGION1,ATELCZPH1,ATE1,1,2050,1
REGION1,ATELCZPH1,ATE1,1,2051,1
REGION1,ATELCZPH1,ATE1,1,2052,1
REGION1,ATELCZPH1,ATE1,1,2053,1
REGION1,ATELCZPH1,ATE1,1,2054,1
REGION1,ATELCZPH1,ATE1,1,2055,1
REGION1,ATELCZPH1,ATE1,1,2056,1
REGION1,ATELCZPH1,ATE1,1,2057,1
REGION1,ATELCZPH1,ATE1,1,2058,1
REGION1,ATELCZPH1,ATE1,1,2059,1
REGION1,ATELCZPH1,ATE1,1,2060,1
REGION1,ATELCZPH1,CZE1,2,2015,1
REGION1,ATELCZPH1,CZE1,2,2016,1
REGION1,ATELCZPH1,CZE1,2,2017,1
REGION1,ATELCZPH1,CZE1,2,2018,1
REGION1,ATELCZPH1,CZE1,2,2019,1
REGION1,ATELCZPH1,CZE1,2,2020,1
REGION1,ATELCZPH1,CZE1,2,2021,1
REGION1,ATELCZPH1,CZE1,2,2022,1
REGION1,ATELCZPH1,CZE1,2,2023,1
REGION1,ATELCZPH1,CZE1,2,2024,1
REGION1,ATELCZPH1,CZE1,2,2025,1
REGION1,ATELCZPH1,CZE1,2,2026,1
REGION1,ATELCZPH1,CZE1,2,2027,1
REGION1,ATELCZPH1,CZE1,2,2028,1
REGION1,ATELCZPH1,CZE1,2,2029,1
REGION1,ATELCZPH1,CZE1,2,2030,1
REGION1,ATELCZPH1,CZE1,2,2031,1
REGION1,ATELCZPH1,CZE1,2,2032,1
REGION1,ATELCZPH1,CZE1,2,2033,1
REGION1,ATELCZPH1,CZE1,2,2034,1
REGION1,ATELCZPH1,CZE1,2,2035,1
REGION1,ATELCZPH1,CZE1,2,2036,1
REGION1,ATELCZPH1,CZE1,2,2037,1
REGION1,ATELCZPH1,CZE1,2,2038,1
REGION1,ATELCZPH1,CZE1,2,2039,1
REGION1,ATELCZPH1,CZE1,2,2040,1
REGION1,ATELCZPH1,CZE1,2,2041,1
REGION1,ATELCZPH1,CZE1,2,2042,1
REGION1,ATELCZPH1,CZE1,2,2043,1
REGION1,ATELCZPH1,CZE1,2,2044,1
REGION1,ATELCZPH1,CZE1,2,2045,1
REGION1,ATELCZPH1,CZE1,2,2046,1
REGION1,ATELCZPH1,CZE1,2,2047,1
REGION1,ATELCZPH1,CZE1,2,2048,1
REGION1,ATELCZPH1,CZE1,2,2049,1
REGION1,ATELCZPH1,CZE1,2,2050,1
REGION1,ATELCZPH1,CZE1,2,2051,1
REGION1,ATELCZPH1,CZE1,2,2052,1
REGION1,ATELCZPH1,CZE1,2,2053,1
REGION1,ATELCZPH1,CZE1,2,2054,1
REGION1,ATELCZPH1,CZE1,2,2055,1
REGION1,ATELCZPH1,CZE1,2,2056,1
REGION1,ATELCZPH1,CZE1,2,2057,1
REGION1,ATELCZPH1,CZE1,2,2058,1
REGION1,ATELCZPH1,CZE1,2,2059,1
REGION1,ATELCZPH1,CZE1,2,2060,1
REGION1,ATELDEPH1,ATE1,1,2015,1
REGION1,ATELDEPH1,ATE1,1,2016,1
REGION1,ATELDEPH1,ATE1,1,2017,1
REGION1,ATELDEPH1,ATE1,1,2018,1
REGION1,ATELDEPH1,ATE1,1,2019,1
REGION1,ATELDEPH1,ATE1,1,2020,1
REGION1,ATELDEPH1,ATE1,1,2021,1
REGION1,ATELDEPH1,ATE1,1,2022,1
REGION1,ATELDEPH1,ATE1,1,2023,1
REGION1,ATELDEPH1,ATE1,1,2024,1
REGION1,ATELDEPH1,ATE1,1,2025,1
REGION1,ATELDEPH1,ATE1,1,2026,1
REGION1,ATELDEPH1,ATE1,1,2027,1
REGION1,ATELDEPH1,ATE1,1,2028,1
REGION1,ATELDEPH1,ATE1,1,2029,1
REGION1,ATELDEPH1,ATE1,1,2030,1
REGION1,ATELDEPH1,ATE1,1,2031,1
REGION1,ATELDEPH1,ATE1,1,2032,1
REGION1,ATELDEPH1,ATE1,1,2033,1
REGION1,ATELDEPH1,ATE1,1,2034,1
REGION1,ATELDEPH1,ATE1,1,2035,1
REGION1,ATELDEPH1,ATE1,1,2036,1
REGION1,ATELDEPH1,ATE1,1,2037,1
REGION1,ATELDEPH1,ATE1,1,2038,1
REGION1,ATELDEPH1,ATE1,1,2039,1
REGION1,ATELDEPH1,ATE1,1,2040,1
REGION1,ATELDEPH1,ATE1,1,2041,1
REGION1,ATELDEPH1,ATE1,1,2042,1
REGION1,ATELDEPH1,ATE1,1,2043,1
REGION1,ATELDEPH1,ATE1,1,2044,1
REGION1,ATELDEPH1,ATE1,1,2045,1
REGION1,ATELDEPH1,ATE1,1,2046,1
REGION1,ATELDEPH1,ATE1,1,2047,1
REGION1,ATELDEPH1,ATE1,1,2048,1
REGION1,ATELDEPH1,ATE1,1,2049,1
REGION1,ATELDEPH1,ATE1,1,2050,1
REGION1,ATELDEPH1,ATE1,1,2051,1
REGION1,ATELDEPH1,ATE1,1,2052,1
REGION1,ATELDEPH1,ATE1,1,2053,1
REGION1,ATELDEPH1,ATE1,1,2054,1
REGION1,ATELDEPH1,ATE1,1,2055,1
REGION1,ATELDEPH1,ATE1,1,2056,1
REGION1,ATELDEPH1,ATE1,1,2057,1
REGION1,ATELDEPH1,ATE1,1,2058,1
REGION1,ATELDEPH1,ATE1,1,2059,1
REGION1,ATELDEPH1,ATE1,1,2060,1
REGION1,ATELDEPH1,DEE1,2,2015,1
REGION1,ATELDEPH1,DEE1,2,2016,1
REGION1,ATELDEPH1,DEE1,2,2017,1
REGION1,ATELDEPH1,DEE1,2,2018,1
REGION1,ATELDEPH1,DEE1,2,2019,1
REGION1,ATELDEPH1,DEE1,2,2020,1
REGION1,ATELDEPH1,DEE1,2,2021,1
REGION1,ATELDEPH1,DEE1,2,2022,1
REGION1,ATELDEPH1,DEE1,2,2023,1
REGION1,ATELDEPH1,DEE1,2,2024,1
REGION1,ATELDEPH1,DEE1,2,2025,1
REGION1,ATELDEPH1,DEE1,2,2026,1
REGION1,ATELDEPH1,DEE1,2,2027,1
REGION1,ATELDEPH1,DEE1,2,2028,1
REGION1,ATELDEPH1,DEE1,2,2029,1
REGION1,ATELDEPH1,DEE1,2,2030,1
REGION1,ATELDEPH1,DEE1,2,2031,1
REGION1,ATELDEPH1,DEE1,2,2032,1
REGION1,ATELDEPH1,DEE1,2,2033,1
REGION1,ATELDEPH1,DEE1,2,2034,1
REGION1,ATELDEPH1,DEE1,2,2035,1
REGION1,ATELDEPH1,DEE1,2,2036,1
REGION1,ATELDEPH1,DEE1,2,2037,1
REGION1,ATELDEPH1,DEE1,2,2038,1
REGION1,ATELDEPH1,DEE1,2,2039,1
REGION1,ATELDEPH1,DEE1,2,2040,1
REGION1,ATELDEPH1,DEE1,2,2041,1
REGION1,ATELDEPH1,DEE1,2,2042,1
REGION1,ATELDEPH1,DEE1,2,2043,1
REGION1,ATELDEPH1,DEE1,2,2044,1
REGION1,ATELDEPH1,DEE1,2,2045,1
REGION1,ATELDEPH1,DEE1,2,2046,1
REGION1,ATELDEPH1,DEE1,2,2047,1
REGION1,ATELDEPH1,DEE1,2,2048,1
REGION1,ATELDEPH1,DEE1,2,2049,1
REGION1,ATELDEPH1,DEE1,2,2050,1
REGION1,ATELDEPH1,DEE1,2,2051,1
REGION1,ATELDEPH1,DEE1,2,2052,1
REGION1,ATELDEPH1,DEE1,2,2053,1
REGION1,ATELDEPH1,DEE1,2,2054,1
REGION1,ATELDEPH1,DEE1,2,2055,1
REGION1,ATELDEPH1,DEE1,2,2056,1
REGION1,ATELDEPH1,DEE1,2,2057,1
REGION1,ATELDEPH1,DEE1,2,2058,1
REGION1,ATELDEPH1,DEE1,2,2059,1
REGION1,ATELDEPH1,DEE1,2,2060,1
REGION1,ATELHUPH1,ATE1,1,2015,1
REGION1,ATELHUPH1,ATE1,1,2016,1
REGION1,ATELHUPH1,ATE1,1,2017,1
REGION1,ATELHUPH1,ATE1,1,2018,1
REGION1,ATELHUPH1,ATE1,1,2019,1
REGION1,ATELHUPH1,ATE1,1,2020,1
REGION1,ATELHUPH1,ATE1,1,2021,1
REGION1,ATELHUPH1,ATE1,1,2022,1
REGION1,ATELHUPH1,ATE1,1,2023,1
REGION1,ATELHUPH1,ATE1,1,2024,1
REGION1,ATELHUPH1,ATE1,1,2025,1
REGION1,ATELHUPH1,ATE1,1,2026,1
REGION1,ATELHUPH1,ATE1,1,2027,1
REGION1,ATELHUPH1,ATE1,1,2028,1
REGION1,ATELHUPH1,ATE1,1,2029,1
REGION1,ATELHUPH1,ATE1,1,2030,1
REGION1,ATELHUPH1,ATE1,1,2031,1
REGION1,ATELHUPH1,ATE1,1,2032,1
REGION1,ATELHUPH1,ATE1,1,2033,1
REGION1,ATELHUPH1,ATE1,1,2034,1
REGION1,ATELHUPH1,ATE1,1,2035,1
REGION1,ATELHUPH1,ATE1,1,2036,1
REGION1,ATELHUPH1,ATE1,1,2037,1
REGION1,ATELHUPH1,ATE1,1,2038,1
REGION1,ATELHUPH1,ATE1,1,2039,1
REGION1,ATELHUPH1,ATE1,1,2040,1
REGION1,ATELHUPH1,ATE1,1,2041,1
REGION1,ATELHUPH1,ATE1,1,2042,1
REGION1,ATELHUPH1,ATE1,1,2043,1
REGION1,ATELHUPH1,ATE1,1,2044,1
REGION1,ATELHUPH1,ATE1,1,2045,1
REGION1,ATELHUPH1,ATE1,1,2046,1
REGION1,ATELHUPH1,ATE1,1,2047,1
REGION1,ATELHUPH1,ATE1,1,2048,1
REGION1,ATELHUPH1,ATE1,1,2049,1
REGION1,ATELHUPH1,ATE1,1,2050,1
REGION1,ATELHUPH1,ATE1,1,2051,1
REGION1,ATELHUPH1,ATE1,1,2052,1
REGION1,ATELHUPH1,ATE1,1,2053,1
REGION1,ATELHUPH1,ATE1,1,2054,1
REGION1,ATELHUPH1,ATE1,1,2055,1
REGION1,ATELHUPH1,ATE1,1,2056,1
REGION1,ATELHUPH1,ATE1,1,2057,1
REGION1,ATELHUPH1,ATE1,1,2058,1
REGION1,ATELHUPH1,ATE1,1,2059,1
REGION1,ATELHUPH1,ATE1,1,2060,1
REGION1,ATELHUPH1,HUE1,2,2015,1
REGION1,ATELHUPH1,HUE1,2,2016,1
REGION1,ATELHUPH1,HUE1,2,2017,1
REGION1,ATELHUPH1,HUE1,2,2018,1
REGION1,ATELHUPH1,HUE1,2,2019,1
REGION1,ATELHUPH1,HUE1,2,2020,1
REGION1,ATELHUPH1,HUE1,2,2021,1
REGION1,ATELHUPH1,HUE1,2,2022,1
REGION1,ATELHUPH1,HUE1,2,2023,1
REGION1,ATELHUPH1,HUE1,2,2024,1
REGION1,ATELHUPH1,HUE1,2,2025,1
REGION1,ATELHUPH1,HUE1,2,2026,1
REGION1,ATELHUPH1,HUE1,2,2027,1
REGION1,ATELHUPH1,HUE1,2,2028,1
REGION1,ATELHUPH1,HUE1,2,2029,1
REGION1,ATELHUPH1,HUE1,2,2030,1
REGION1,ATELHUPH1,HUE1,2,2031,1
REGION1,ATELHUPH1,HUE1,2,2032,1
REGION1,ATELHUPH1,HUE1,2,2033,1
REGION1,ATELHUPH1,HUE1,2,2034,1
REGION1,ATELHUPH1,HUE1,2,2035,1
REGION1,ATELHUPH1,HUE1,2,2036,1
REGION1,ATELHUPH1,HUE1,2,2037,1
REGION1,ATELHUPH1,HUE1,2,2038,1
REGION1,ATELHUPH1,HUE1,2,2039,1
REGION1,ATELHUPH1,HUE1,2,2040,1
REGION1,ATELHUPH1,HUE1,2,2041,1
REGION1,ATELHUPH1,HUE1,2,2042,1
REGION1,ATELHUPH1,HUE1,2,2043,1
REGION1,ATELHUPH1,HUE1,2,2044,1
REGION1,ATELHUPH1,HUE1,2,2045,1
REGION1,ATELHUPH1,HUE1,2,2046,1
REGION1,ATELHUPH1,HUE1,2,2047,1
REGION1,ATELHUPH1,HUE1,2,2048,1
REGION1,ATELHUPH1,HUE1,2,2049,1
REGION1,ATELHUPH1,HUE1,2,2050,1
REGION1,ATELHUPH1,HUE1,2,2051,1
REGION1,ATELHUPH1,HUE1,2,2052,1
REGION1,ATELHUPH1,HUE1,2,2053,1
REGION1,ATELHUPH1,HUE1,2,2054,1
REGION1,ATELHUPH1,HUE1,2,2055,1
REGION1,ATELHUPH1,HUE1,2,2056,1
REGION1,ATELHUPH1,HUE1,2,2057,1
REGION1,ATELHUPH1,HUE1,2,2058,1
REGION1,ATELHUPH1,HUE1,2,2059,1
REGION1,ATELHUPH1,HUE1,2,2060,1
REGION1,ATELITPH1,ATE1,1,2015,1
REGION1,ATELITPH1,ATE1,1,2016,1
REGION1,ATELITPH1,ATE1,1,2017,1
REGION1,ATELITPH1,ATE1,1,2018,1
REGION1,ATELITPH1,ATE1,1,2019,1
REGION1,ATELITPH1,ATE1,1,2020,1
REGION1,ATELITPH1,ATE1,1,2021,1
REGION1,ATELITPH1,ATE1,1,2022,1
REGION1,ATELITPH1,ATE1,1,2023,1
REGION1,ATELITPH1,ATE1,1,2024,1
REGION1,ATELITPH1,ATE1,1,2025,1
REGION1,ATELITPH1,ATE1,1,2026,1
REGION1,ATELITPH1,ATE1,1,2027,1
REGION1,ATELITPH1,ATE1,1,2028,1
REGION1,ATELITPH1,ATE1,1,2029,1
REGION1,ATELITPH1,ATE1,1,2030,1
REGION1,ATELITPH1,ATE1,1,2031,1
REGION1,ATELITPH1,ATE1,1,2032,1
REGION1,ATELITPH1,ATE1,1,2033,1
REGION1,ATELITPH1,ATE1,1,2034,1
REGION1,ATELITPH1,ATE1,1,2035,1
REGION1,ATELITPH1,ATE1,1,2036,1
REGION1,ATELITPH1,ATE1,1,2037,1
REGION1,ATELITPH1,ATE1,1,2038,1
REGION1,ATELITPH1,ATE1,1,2039,1
REGION1,ATELITPH1,ATE1,1,2040,1
REGION1,ATELITPH1,ATE1,1,2041,1
REGION1,ATELITPH1,ATE1,1,2042,1
REGION1,ATELITPH1,ATE1,1,2043,1
REGION1,ATELITPH1,ATE1,1,2044,1
REGION1,ATELITPH1,ATE1,1,2045,1
REGION1,ATELITPH1,ATE1,1,2046,1
REGION1,ATELITPH1,ATE1,1,2047,1
REGION1,ATELITPH1,ATE1,1,2048,1
REGION1,ATELITPH1,ATE1,1,2049,1
REGION1,ATELITPH1,ATE1,1,2050,1
REGION1,ATELITPH1,ATE1,1,2051,1
REGION1,ATELITPH1,ATE1,1,2052,1
REGION1,ATELITPH1,ATE1,1,2053,1
REGION1,ATELITPH1,ATE1,1,2054,1
REGION1,ATELITPH1,ATE1,1,2055,1
REGION1,ATELITPH1,ATE1,1,2056,1
REGION1,ATELITPH1,ATE1,1,2057,1
REGION1,ATELITPH1,ATE1,1,2058,1
REGION1,ATELITPH1,ATE1,1,2059,1
REGION1,ATELITPH1,ATE1,1,2060,1
REGION1,ATELITPH1,ITE1,2,2015,1
REGION1,ATELITPH1,ITE1,2,2016,1
REGION1,ATELITPH1,ITE1,2,2017,1
REGION1,ATELITPH1,ITE1,2,2018,1
REGION1,ATELITPH1,ITE1,2,2019,1
REGION1,ATELITPH1,ITE1,2,2020,1
REGION1,ATELITPH1,ITE1,2,2021,1
REGION1,ATELITPH1,ITE1,2,2022,1
REGION1,ATELITPH1,ITE1,2,2023,1
REGION1,ATELITPH1,ITE1,2,2024,1
REGION1,ATELITPH1,ITE1,2,2025,1
REGION1,ATELITPH1,ITE1,2,2026,1
REGION1,ATELITPH1,ITE1,2,2027,1
REGION1,ATELITPH1,ITE1,2,2028,1
REGION1,ATELITPH1,ITE1,2,2029,1
REGION1,ATELITPH1,ITE1,2,2030,1
REGION1,ATELITPH1,ITE1,2,2031,1
REGION1,ATELITPH1,ITE1,2,2032,1
REGION1,ATELITPH1,ITE1,2,2033,1
REGION1,ATELITPH1,ITE1,2,2034,1
REGION1,ATELITPH1,ITE1,2,2035,1
REGION1,ATELITPH1,ITE1,2,2036,1
REGION1,ATELITPH1,ITE1,2,2037,1
REGION1,ATELITPH1,ITE1,2,2038,1
REGION1,ATELITPH1,ITE1,2,2039,1
REGION1,ATELITPH1,ITE1,2,2040,1
REGION1,ATELITPH1,ITE1,2,2041,1
REGION1,ATELITPH1,ITE1,2,2042,1
REGION1,ATELITPH1,ITE1,2,2043,1
REGION1,ATELITPH1,ITE1,2,2044,1
REGION1,ATELITPH1,ITE1,2,2045,1
REGION1,ATELITPH1,ITE1,2,2046,1
REGION1,ATELITPH1,ITE1,2,2047,1
REGION1,ATELITPH1,ITE1,2,2048,1
REGION1,ATELITPH1,ITE1,2,2049,1
REGION1,ATELITPH1,ITE1,2,2050,1
REGION1,ATELITPH1,ITE1,2,2051,1
REGION1,ATELITPH1,ITE1,2,2052,1
REGION1,ATELITPH1,ITE1,2,2053,1
REGION1,ATELITPH1,ITE1,2,2054,1
REGION1,ATELITPH1,ITE1,2,2055,1
REGION1,ATELITPH1,ITE1,2,2056,1
REGION1,ATELITPH1,ITE1,2,2057,1
REGION1,ATELITPH1,ITE1,2,2058,1
REGION1,ATELITPH1,ITE1,2,2059,1
REGION1,ATELITPH1,ITE1,2,2060,1
REGION1,ATELSIPH1,ATE1,1,2015,1
REGION1,ATELSIPH1,ATE1,1,2016,1
REGION1,ATELSIPH1,ATE1,1,2017,1
REGION1,ATELSIPH1,ATE1,1,2018,1
REGION1,ATELSIPH1,ATE1,1,2019,1
REGION1,ATELSIPH1,ATE1,1,2020,1
REGION1,ATELSIPH1,ATE1,1,2021,1
REGION1,ATELSIPH1,ATE1,1,2022,1
REGION1,ATELSIPH1,ATE1,1,2023,1
REGION1,ATELSIPH1,ATE1,1,2024,1
REGION1,ATELSIPH1,ATE1,1,2025,1
REGION1,ATELSIPH1,ATE1,1,2026,1
REGION1,ATELSIPH1,ATE1,1,2027,1
REGION1,ATELSIPH1,ATE1,1,2028,1
REGION1,ATELSIPH1,ATE1,1,2029,1
REGION1,ATELSIPH1,ATE1,1,2030,1
REGION1,ATELSIPH1,ATE1,1,2031,1
REGION1,ATELSIPH1,ATE1,1,2032,1
REGION1,ATELSIPH1,ATE1,1,2033,1
REGION1,ATELSIPH1,ATE1,1,2034,1
REGION1,ATELSIPH1,ATE1,1,2035,1
REGION1,ATELSIPH1,ATE1,1,2036,1
REGION1,ATELSIPH1,ATE1,1,2037,1
REGION1,ATELSIPH1,ATE1,1,2038,1
REGION1,ATELSIPH1,ATE1,1,2039,1
REGION1,ATELSIPH1,ATE1,1,2040,1
REGION1,ATELSIPH1,ATE1,1,2041,1
REGION1,ATELSIPH1,ATE1,1,2042,1
REGION1,ATELSIPH1,ATE1,1,2043,1
REGION1,ATELSIPH1,ATE1,1,2044,1
REGION1,ATELSIPH1,ATE1,1,2045,1
REGION1,ATELSIPH1,ATE1,1,2046,1
REGION1,ATELSIPH1,ATE1,1,2047,1
REGION1,ATELSIPH1,ATE1,1,2048,1
REGION1,ATELSIPH1,ATE1,1,2049,1
REGION1,ATELSIPH1,ATE1,1,2050,1
REGION1,ATELSIPH1,ATE1,1,2051,1
REGION1,ATELSIPH1,ATE1,1,2052,1
REGION1,ATELSIPH1,ATE1,1,2053,1
REGION1,ATELSIPH1,ATE1,1,2054,1
REGION1,ATELSIPH1,ATE1,1,2055,1
REGION1,ATELSIPH1,ATE1,1,2056,1
REGION1,ATELSIPH1,ATE1,1,2057,1
REGION1,ATELSIPH1,ATE1,1,2058,1
REGION1,ATELSIPH1,ATE1,1,2059,1
REGION1,ATELSIPH1,ATE1,1,2060,1
REGION1,ATELSIPH1,SIE1,2,2015,1
REGION1,ATELSIPH1,SIE1,2,2016,1
REGION1,ATELSIPH1,SIE1,2,2017,1
REGION1,ATELSIPH1,SIE1,2,2018,1
REGION1,ATELSIPH1,SIE1,2,2019,1
REGION1,ATELSIPH1,SIE1,2,2020,1
REGION1,ATELSIPH1,SIE1,2,2021,1
REGION1,ATELSIPH1,SIE1,2,2022,1
REGION1,ATELSIPH1,SIE1,2,2023,1
REGION1,ATELSIPH1,SIE1,2,2024,1
REGION1,ATELSIPH1,SIE1,2,2025,1
REGION1,ATELSIPH1,SIE1,2,2026,1
REGION1,ATELSIPH1,SIE1,2,2027,1
REGION1,ATELSIPH1,SIE1,2,2028,1
REGION1,ATELSIPH1,SIE1,2,2029,1
REGION1,ATELSIPH1,SIE1,2,2030,1
REGION1,ATELSIPH1,SIE1,2,2031,1
REGION1,ATELSIPH1,SIE1,2,2032,1
REGION1,ATELSIPH1,SIE1,2,2033,1
REGION1,ATELSIPH1,SIE1,2,2034,1
REGION1,ATELSIPH1,SIE1,2,2035,1
REGION1,ATELSIPH1,SIE1,2,2036,1
REGION1,ATELSIPH1,SIE1,2,2037,1
REGION1,ATELSIPH1,SIE1,2,2038,1
REGION1,ATELSIPH1,SIE1,2,2039,1
REGION1,ATELSIPH1,SIE1,2,2040,1
REGION1,ATELSIPH1,SIE1,2,2041,1
REGION1,ATELSIPH1,SIE1,2,2042,1
REGION1,ATELSIPH1,SIE1,2,2043,1
REGION1,ATELSIPH1,SIE1,2,2044,1
REGION1,ATELSIPH1,SIE1,2,2045,1
REGION1,ATELSIPH1,SIE1,2,2046,1
REGION1,ATELSIPH1,SIE1,2,2047,1
REGION1,ATELSIPH1,SIE1,2,2048,1
REGION1,ATELSIPH1,SIE1,2,2049,1
REGION1,ATELSIPH1,SIE1,2,2050,1
REGION1,ATELSIPH1,SIE1,2,2051,1
REGION1,ATELSIPH1,SIE1,2,2052,1
REGION1,ATELSIPH1,SIE1,2,2053,1
REGION1,ATELSIPH1,SIE1,2,2054,1
REGION1,ATELSIPH1,SIE1,2,2055,1
REGION1,ATELSIPH1,SIE1,2,2056,1
REGION1,ATELSIPH1,SIE1,2,2057,1
REGION1,ATELSIPH1,SIE1,2,2058,1
REGION1,ATELSIPH1,SIE1,2,2059,1
REGION1,ATELSIPH1,SIE1,2,2060,1
REGION1,ATGOCVPH2,ATGO,1,2015,4.347826087
REGION1,ATGOCVPH2,ATGO,1,2016,4.329324699
REGION1,ATGOCVPH2,ATGO,1,2017,4.310823312
REGION1,ATGOCVPH2,ATGO,1,2018,4.292321924
REGION1,ATGOCVPH2,ATGO,1,2019,4.273820537
REGION1,ATGOCVPH2,ATGO,1,2020,4.255319149
REGION1,ATGOCVPH2,ATGO,1,2021,4.248197276
REGION1,ATGOCVPH2,ATGO,1,2022,4.241075403
REGION1,ATGOCVPH2,ATGO,1,2023,4.23395353
REGION1,ATGOCVPH2,ATGO,1,2024,4.226831657
REGION1,ATGOCVPH2,ATGO,1,2025,4.219709784
REGION1,ATGOCVPH2,ATGO,1,2026,4.212587911
REGION1,ATGOCVPH2,ATGO,1,2027,4.205466038
REGION1,ATGOCVPH2,ATGO,1,2028,4.198344165
REGION1,ATGOCVPH2,ATGO,1,2029,4.191222291
REGION1,ATGOCVPH2,ATGO,1,2030,4.184100418
REGION1,ATGOCVPH2,ATGO,1,2031,4.175526442
REGION1,ATGOCVPH2,ATGO,1,2032,4.166952466
REGION1,ATGOCVPH2,ATGO,1,2033,4.15837849
REGION1,ATGOCVPH2,ATGO,1,2034,4.149804513
REGION1,ATGOCVPH2,ATGO,1,2035,4.141230537
REGION1,ATGOCVPH2,ATGO,1,2036,4.132656561
REGION1,ATGOCVPH2,ATGO,1,2037,4.124082585
REGION1,ATGOCVPH2,ATGO,1,2038,4.115508608
REGION1,ATGOCVPH2,ATGO,1,2039,4.106934632
REGION1,ATGOCVPH2,ATGO,1,2040,4.098360656
REGION1,ATGOCVPH2,ATGO,1,2041,4.090131016
REGION1,ATGOCVPH2,ATGO,1,2042,4.081901376
REGION1,ATGOCVPH2,ATGO,1,2043,4.073671736
REGION1,ATGOCVPH2,ATGO,1,2044,4.065442096
REGION1,ATGOCVPH2,ATGO,1,2045,4.057212456
REGION1,ATGOCVPH2,ATGO,1,2046,4.048982817
REGION1,ATGOCVPH2,ATGO,1,2047,4.040753177
REGION1,ATGOCVPH2,ATGO,1,2048,4.032523537
REGION1,ATGOCVPH2,ATGO,1,2049,4.024293897
REGION1,ATGOCVPH2,ATGO,1,2050,4.016064257
REGION1,ATGOCVPH2,ATGO,1,2051,4.012048193
REGION1,ATGOCVPH2,ATGO,1,2052,4.008036145
REGION1,ATGOCVPH2,ATGO,1,2053,4.004028108
REGION1,ATGOCVPH2,ATGO,1,2054,4.00002408
REGION1,ATGOCVPH2,ATGO,1,2055,3.996024056
REGION1,ATGOCVPH2,ATGO,1,2056,3.992028032
REGION1,ATGOCVPH2,ATGO,1,2057,3.988036004
REGION1,ATGOCVPH2,ATGO,1,2058,3.984047968
REGION1,ATGOCVPH2,ATGO,1,2059,3.98006392
REGION1,ATGOCVPH2,ATGO,1,2060,3.976083856
REGION1,ATHFCCPH2,ATHF,1,2015,1.724137931
REGION1,ATHFCCPH2,ATHF,1,2016,1.712643678
REGION1,ATHFCCPH2,ATHF,1,2017,1.701149425
REGION1,ATHFCCPH2,ATHF,1,2018,1.689655172
REGION1,ATHFCCPH2,ATHF,1,2019,1.67816092
REGION1,ATHFCCPH2,ATHF,1,2020,1.666666667
REGION1,ATHFCCPH2,ATHF,1,2021,1.661290323
REGION1,ATHFCCPH2,ATHF,1,2022,1.655913978
REGION1,ATHFCCPH2,ATHF,1,2023,1.650537634
REGION1,ATHFCCPH2,ATHF,1,2024,1.64516129
REGION1,ATHFCCPH2,ATHF,1,2025,1.639784946
REGION1,ATHFCCPH2,ATHF,1,2026,1.634408602
REGION1,ATHFCCPH2,ATHF,1,2027,1.629032258
REGION1,ATHFCCPH2,ATHF,1,2028,1.623655914
REGION1,ATHFCCPH2,ATHF,1,2029,1.61827957
REGION1,ATHFCCPH2,ATHF,1,2030,1.612903226
REGION1,ATHFCCPH2,ATHF,1,2031,1.612903226
REGION1,ATHFCCPH2,ATHF,1,2032,1.612903226
REGION1,ATHFCCPH2,ATHF,1,2033,1.612903226
REGION1,ATHFCCPH2,ATHF,1,2034,1.612903226
REGION1,ATHFCCPH2,ATHF,1,2035,1.612903226
REGION1,ATHFCCPH2,ATHF,1,2036,1.612903226
REGION1,ATHFCCPH2,ATHF,1,2037,1.612903226
REGION1,ATHFCCPH2,ATHF,1,2038,1.612903226
REGION1,ATHFCCPH2,ATHF,1,2039,1.612903226
REGION1,ATHFCCPH2,ATHF,1,2040,1.612903226
REGION1,ATHFCCPH2,ATHF,1,2041,1.610343062
REGION1,ATHFCCPH2,ATHF,1,2042,1.607782898
REGION1,ATHFCCPH2,ATHF,1,2043,1.605222734
REGION1,ATHFCCPH2,ATHF,1,2044,1.60266257
REGION1,ATHFCCPH2,ATHF,1,2045,1.600102407
REGION1,ATHFCCPH2,ATHF,1,2046,1.597542243
REGION1,ATHFCCPH2,ATHF,1,2047,1.594982079
REGION1,ATHFCCPH2,ATHF,1,2048,1.592421915
